TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAge_bin,TransactionAmount_bin,Target
637.34,1,16,0,51.0,2,278.0,1.0,5183.5,0,1,2
216.76,0,29,2,47.0,1,138.0,1.0,643.6399999999999,0,0,0
418.02,1,20,0,46.0,0,110.0,1.0,11011.86,0,0,2
292.03,0,22,0,46.0,1,154.0,1.0,951.3300000000002,0,0,2
251.4,1,40,0,57.0,2,178.0,1.0,2561.67,2,0,3
184.56,1,41,2,21.0,3,93.0,1.0,1549.27,1,0,3
33.76,1,39,2,26.0,1,227.0,1.0,3253.51,1,0,3
138.68,0,7,1,22.0,3,44.0,1.0,206.2,1,0,1
42.56,1,14,2,18.0,3,146.0,1.0,4361.44,3,0,2
680.76,1,43,1,21.0,3,165.0,1.0,572.97,1,1,3
53.83,1,3,1,70.0,2,131.0,1.0,4580.59,2,0,1
11.09,1,5,1,51.0,1,95.0,1.0,2990.05,0,0,1
37.81,1,43,1,63.0,2,195.0,1.0,5208.98,2,0,3
449.18,1,10,2,67.0,2,50.00000000000001,1.0,1025.99,2,0,1
297.6,1,25,2,39.0,0,162.0,1.0,1461.17,0,0,0
683.75,1,19,1,32.0,0,106.0,1.0,6333.72,1,1,2
21.4,0,43,2,48.0,1,129.0,1.0,8551.6,0,0,3
315.94,1,29,0,78.0,2,93.0,1.0,4273.99,2,0,0
223.76,0,4,1,74.0,2,110.0,1.0,4102.23,2,0,1
216.03,1,4,0,42.0,0,300.0,1.0,10462.77,0,0,1
17.42,1,9,0,74.0,2,150.0,1.0,6851.31,2,0,1
491.91,1,25,2,78.0,2,155.0,1.0,2421.94,2,0,0
350.11,0,33,2,74.0,2,178.0,1.0,4639.04,2,0,0
218.07,1,2,1,23.0,3,243.0,1.0,443.62,1,0,1
422.14,0,0,1,26.0,3,109.0,1.0,1436.32,1,0,1
613.21,1,40,0,61.0,2,157.0,1.0,3279.12,2,1,3
73.83,1,19,2,69.0,0,69.00000000000001,1.0,6020.29,2,0,2
67.33,1,11,2,59.0,1,36.0,1.0,5925.98,2,0,1
26.92,1,16,0,62.0,2,43.0,1.0,1674.94,2,0,2
18.3,1,23,2,48.0,1,155.0,1.0,3733.5200000000004,0,0,0
317.94,1,20,0,54.0,1,123.99999999999999,1.0,2996.51,0,0,2
179.38,1,23,2,40.0,0,173.0,1.0,11666.18,0,0,0
13.92,1,20,0,37.0,1,209.0,1.0,2735.84,0,0,2
365.43,1,32,0,25.0,3,176.0,1.0,1073.51,1,0,0
263.59,1,9,1,71.0,2,16.0,1.0,6996.35,2,0,1
54.8,1,0,1,34.0,1,140.0,1.0,4943.49,1,0,1
141.49,2,3,2,24.0,3,75.0,1.0,1665.58,1,0,1
31.389999999999997,1,40,0,20.0,3,15.0,1.0,998.4900000000001,1,0,3
93.82,1,43,2,39.0,1,176.0,1.0,8422.06,0,0,3
5.71,1,40,1,21.0,3,106.0,1.0,1285.42,1,0,3
178.39,1,40,2,34.0,1,98.0,1.0,8469.43,1,0,3
126.91,1,43,0,22.0,3,42.00000000000001,1.0,692.6899999999999,1,0,3
36.09,1,8,1,53.0,0,167.0,1.0,12319.26,0,0,1
91.77,1,29,1,51.0,0,174.0,1.0,9240.73,0,0,0
198.92,1,43,2,36.0,1,100.00000000000001,1.0,2854.66,1,0,3
137.81,1,11,1,58.0,1,44.0,1.0,2631.47,2,0,1
136.88,0,22,1,24.0,3,71.0,1.0,7465.950000000001,1,0,2
133.07,1,34,1,21.0,3,155.0,1.0,1670.99,1,0,3
1.14,1,16,1,43.0,0,137.0,1.0,13913.92,0,0,2
256.34,1,18,1,69.0,2,99.0,1.0,7471.630000000001,2,0,2
56.11,1,4,1,36.0,0,109.0,1.0,11123.65,1,0,1
118.1,1,13,0,50.0,1,50.00000000000001,1.0,7976.6,0,0,2
137.86,0,34,2,66.0,0,120.0,1.0,8046.939999999999,2,0,3
813.78,0,1,0,54.0,0,55.0,1.0,14935.500000000002,0,1,1
237.97,1,8,0,69.0,0,69.00000000000001,1.0,13486.15,2,0,1
684.96,1,23,0,21.0,3,30.999999999999996,1.0,526.67,1,1,0
878.63,1,8,0,60.0,1,139.0,1.0,4954.37,2,1,1
276.56,1,2,1,68.0,0,15.0,1.0,8942.58,2,0,1
8.75,1,21,0,79.0,2,199.0,1.0,4044.6199999999994,2,0,2
637.48,1,7,2,65.0,2,207.0,1.0,4148.85,2,1,1
103.15,1,36,1,51.0,0,179.0,1.0,11388.15,0,0,3
505.59999999999997,1,10,1,52.0,2,183.0,1.0,5347.57,0,0,1
371.86,1,24,0,46.0,0,91.0,1.0,1329.45,0,0,0
14.26,1,41,1,50.0,1,37.0,1.0,2475.65,0,0,3
13.16,1,23,1,43.0,1,98.0,1.0,1019.46,0,0,0
73.01,1,15,0,56.0,2,101.0,1.0,2833.12,2,0,2
201.5,0,9,2,61.0,0,196.0,1.0,12148.32,2,0,1
150.3,1,19,2,41.0,0,204.0,1.0,14371.08,0,0,2
23.7,1,37,0,46.0,0,32.0,1.0,7947.439999999999,0,0,3
49.59,1,4,1,48.0,1,147.0,1.0,6037.03,0,0,1
720.13,0,29,0,22.0,3,96.0,1.0,387.02,1,1,0
134.92,1,20,2,19.0,3,101.0,1.0,1081.97,1,0,2
116.97,1,28,0,18.0,3,299.0,1.0,729.7,3,0,0
88.29,0,15,2,50.0,1,287.0,1.0,5245.93,0,0,2
5.81,1,15,0,25.0,3,222.0,1.0,1290.95,1,0,2
103.48,1,3,0,32.0,1,33.0,1.0,6494.25,1,0,1
156.74,1,28,0,70.0,2,136.0,1.0,4004.35,2,0,0
505.14,1,32,0,68.0,2,179.0,1.0,2525.47,2,0,0
31.060000000000002,1,18,0,46.0,0,61.00000000000001,1.0,11014.25,0,0,2
7.610000000000001,1,1,0,50.0,0,163.0,1.0,6275.0,0,0,1
276.16,0,32,0,53.0,2,71.0,1.0,1733.34,0,0,0
145.77,1,22,0,68.0,2,237.0,1.0,5294.98,2,0,2
369.44,1,11,2,34.0,1,18.999999999999996,1.0,5018.67,1,0,1
558.86,1,2,0,60.0,0,95.0,1.0,9844.32,2,0,1
429.15,1,19,1,26.0,3,218.0,1.0,712.1299999999999,1,0,2
36.74,1,40,1,33.0,0,133.0,1.0,6217.58,1,0,3
79.14,0,32,2,57.0,2,22.0,1.0,2229.56,2,0,0
132.48,1,5,1,36.0,1,101.0,1.0,9313.05,1,0,1
203.76,1,7,1,55.0,2,37.0,1.0,6747.16,0,0,1
750.95,1,6,1,78.0,2,26.999999999999996,1.0,5134.37,2,1,1
0.84,1,2,0,52.0,1,30.999999999999996,1.0,2207.54,0,0,1
257.18,1,20,2,67.0,0,28.0,1.0,13336.15,2,0,2
767.66,1,38,0,63.0,0,155.0,1.0,1801.69,2,1,3
182.29,1,36,2,54.0,0,123.0,1.0,522.39,0,0,3
184.51,0,32,2,54.0,0,118.0,1.0,9381.64,0,0,0
144.1,1,6,1,57.0,0,30.0,1.0,11523.64,2,0,1
72.5,1,13,0,40.0,0,30.0,1.0,12723.62,0,0,2
22.15,1,10,1,44.0,0,73.0,1.0,7451.83,0,0,1
777.92,1,2,1,62.0,0,97.0,1.0,7061.58,2,1,1
790.07,1,24,2,28.0,3,197.0,1.0,985.7700000000001,1,1,0
406.33,0,24,1,59.0,1,103.0,1.0,4298.34,2,0,0
767.41,1,13,0,56.0,0,26.999999999999996,1.0,12799.34,2,1,2
4.58,0,1,2,21.0,3,135.0,1.0,811.2399999999999,1,0,1
49.67,1,1,2,21.0,3,146.0,1.0,842.94,1,0,1
77.83,0,18,1,49.0,1,146.0,1.0,2471.53,0,0,2
702.87,1,42,0,19.0,3,183.99999999999997,1.0,1237.5,1,1,3
133.56,1,43,2,25.0,3,177.0,1.0,783.8299999999999,1,0,3
868.05,0,36,2,49.0,1,119.0,1.0,3931.03,0,1,3
52.87,1,16,1,24.0,3,70.0,1.0,960.96,1,0,2
179.0,1,15,0,78.0,2,121.0,1.0,7310.88,2,0,2
384.11,1,13,0,58.0,2,12.0,1.0,7902.5199999999995,2,0,2
227.61,1,15,2,71.0,2,61.00000000000001,1.0,4405.28,2,0,2
40.83,1,16,0,48.0,1,24.0,1.0,3944.12,0,0,2
19.76,1,26,0,20.0,3,240.0,1.0,1523.04,1,0,0
484.24,1,33,1,67.0,0,77.0,1.0,8042.299999999999,2,0,0
301.47,1,7,1,21.0,3,291.0,1.0,560.73,1,0,1
199.09,1,11,2,70.0,0,89.0,1.0,1658.52,2,0,1
38.95,1,20,2,27.0,1,50.00000000000001,1.0,731.52,1,0,2
515.94,1,37,0,29.0,1,37.0,1.0,1389.89,1,0,3
41.93,1,14,0,48.0,1,136.0,1.0,5081.26,0,0,2
95.35,1,6,2,21.0,3,131.0,1.0,1639.9,1,0,1
93.14,1,22,2,67.0,2,151.0,1.0,5473.82,2,0,2
79.33,0,19,2,51.0,0,109.0,1.0,14798.1,0,0,2
233.71,1,17,2,19.0,3,297.0,1.0,1231.98,1,0,2
14.92,1,19,1,26.0,1,120.0,1.0,6611.26,1,0,2
242.17,1,17,0,60.0,0,147.0,1.0,883.7199999999999,2,0,2
122.98,1,17,2,79.0,2,228.0,1.0,5055.99,2,0,2
129.35,1,19,0,52.0,1,130.0,1.0,7166.88,0,0,2
138.33,1,9,2,21.0,3,69.00000000000001,1.0,232.56,1,0,1
39.31,1,32,2,25.0,3,178.0,1.0,1236.38,1,0,0
91.85,1,39,2,21.0,3,148.0,1.0,802.09,1,0,3
277.7,1,26,1,58.0,1,107.0,1.0,1423.2,2,0,0
114.03,1,32,0,51.0,0,172.0,1.0,13388.56,0,0,0
302.63,0,38,1,27.0,1,10.0,1.0,2801.28,1,0,3
31.19,1,5,0,52.0,1,74.0,1.0,5545.96,0,0,1
112.91,0,40,2,27.0,1,135.0,1.0,4764.48,1,0,3
742.26,1,36,2,27.0,1,36.0,1.0,7868.189999999999,1,1,3
256.8,1,5,0,26.0,3,80.0,1.0,1128.38,1,0,1
378.68,1,13,0,60.0,0,239.0,1.0,7627.04,2,0,2
571.93,1,42,2,52.0,2,119.0,1.0,4026.0300000000007,0,0,3
26.31,0,2,2,77.0,2,163.0,1.0,7095.76,2,0,1
533.61,1,23,2,48.0,1,115.0,1.0,3656.93,0,0,0
428.62,1,33,1,55.0,2,72.0,1.0,3473.24,0,0,0
361.22,1,33,0,64.0,2,167.0,1.0,7061.73,2,0,0
837.29,1,31,1,25.0,3,215.99999999999997,1.0,6012.67,1,1,0
117.25,0,1,2,31.0,0,73.0,1.0,13694.68,1,0,1
135.27,1,1,0,48.0,0,131.0,1.0,9410.51,0,0,1
185.1,1,0,1,53.0,2,22.999999999999996,1.0,6115.63,0,0,1
113.54,1,8,2,38.0,1,273.0,1.0,5581.21,0,0,1
354.96,1,13,2,69.0,0,96.0,1.0,6712.94,2,0,2
224.22,1,14,1,53.0,0,37.0,1.0,8400.87,0,0,2
737.1,1,42,0,60.0,2,91.99999999999999,1.0,4644.19,2,1,3
223.22,1,13,0,27.0,3,96.0,1.0,1734.22,1,0,2
557.26,1,38,0,69.0,0,53.00000000000001,1.0,5237.12,2,0,3
27.44,1,4,0,62.0,2,164.0,1.0,5950.48,2,0,1
310.09,1,11,1,36.0,0,166.0,1.0,9962.5,1,0,1
80.38,1,18,2,52.0,0,116.00000000000001,1.0,9662.88,0,0,2
26.1,0,11,1,66.0,0,115.0,1.0,5243.0,2,0,1
845.14,0,28,1,73.0,2,183.0,1.0,1702.65,2,1,0
59.73,1,14,0,27.0,3,56.0,1.0,800.93,1,0,2
758.77,1,35,0,60.0,1,114.0,1.0,7231.47,2,1,3
301.51,1,5,0,22.0,3,284.0,1.0,1052.31,1,0,1
418.03,1,2,3,58.0,0,161.0,1.0,10721.29,2,0,1
118.06,0,19,1,32.0,0,30.999999999999996,1.0,13560.63,1,0,2
483.92,1,27,0,70.0,2,115.0,1.0,3138.0,2,0,0
78.93,1,23,0,38.0,0,145.0,1.0,9916.24,0,0,0
36.63,1,24,0,75.0,2,261.0,1.0,7941.73,2,0,0
87.85,1,7,1,49.0,1,63.0,1.0,3753.2400000000002,0,0,1
705.34,1,42,2,59.0,0,123.99999999999999,1.0,5003.22,2,1,3
116.89,1,8,2,71.0,2,226.0,1.0,4880.31,2,0,1
106.41,1,20,1,57.0,2,87.0,1.0,1310.38,2,0,2
584.41,1,19,0,23.0,3,41.0,1.0,4475.22,1,1,2
584.98,0,6,1,55.0,2,121.0,1.0,6521.05,0,1,1
79.21,1,7,1,56.0,2,140.0,1.0,1615.04,2,0,1
173.13,0,1,2,20.0,3,288.0,1.0,1490.34,1,0,1
335.7,1,12,0,80.0,4,57.0,1.0,6601.44,2,0,2
422.81,1,20,1,28.0,3,193.0,1.0,1929.2799999999997,1,0,2
135.43,1,38,0,57.0,2,91.99999999999999,1.0,5315.83,2,0,3
584.88,1,30,0,26.0,3,121.0,1.0,548.45,1,1,0
308.94,1,20,2,25.0,3,167.0,1.0,1931.6599999999999,1,0,2
295.93,1,4,1,36.0,0,117.0,1.0,1050.63,1,0,1
77.44,1,42,1,58.0,2,268.0,1.0,1950.63,2,0,3
92.5,0,39,2,40.0,1,70.0,1.0,6295.45,0,0,3
97.74,0,20,2,41.0,1,137.0,1.0,4113.63,0,0,2
291.68,1,8,0,21.0,3,90.0,1.0,1451.02,1,0,1
56.96,1,0,0,22.0,3,135.0,1.0,1597.85,1,0,1
436.8,1,39,2,27.0,3,91.99999999999999,1.0,1256.33,1,0,3
259.49,1,2,2,72.0,2,292.0,1.0,7320.61,2,0,1
726.26,1,29,2,57.0,2,147.0,1.0,2150.38,2,1,0
568.68,1,15,0,72.0,2,101.0,1.0,2940.04,2,0,2
77.57,1,1,2,49.0,4,225.0,1.0,12801.93,0,0,1
14.16,0,28,1,74.0,2,290.0,1.0,5399.76,2,0,0
61.330000000000005,1,33,0,27.0,1,129.0,1.0,7537.400000000001,1,0,0
27.64,1,27,2,54.0,1,22.999999999999996,1.0,7498.509999999999,0,0,0
3.85,1,38,0,29.0,0,32.0,1.0,10506.41,1,0,3
431.22,0,2,1,73.0,2,129.0,1.0,6505.98,2,0,1
178.55,1,15,1,55.0,1,67.0,1.0,7568.400000000001,0,0,2
248.76,1,10,0,18.0,3,56.0,1.0,546.46,3,0,1
76.16,1,37,0,23.0,3,99.0,1.0,1072.25,1,0,3
347.25,1,16,0,69.0,0,250.0,1.0,7273.55,2,0,2
325.98,1,42,0,19.0,3,277.0,1.0,782.35,1,0,3
249.56000000000003,1,27,1,76.0,2,246.0,1.0,4444.95,2,0,0
17.43,1,0,0,56.0,0,33.0,1.0,10658.88,2,0,1
198.01,0,2,1,26.0,3,40.0,1.0,250.93000000000004,1,0,1
585.58,1,33,1,23.0,3,55.0,1.0,1729.02,1,1,0
434.67,0,41,2,27.0,3,123.99999999999999,1.0,1298.13,1,0,3
510.7,0,26,2,27.0,3,294.0,1.0,5828.48,1,0,0
331.98,1,10,0,74.0,2,12.0,1.0,7600.99,2,0,1
199.54,1,32,2,56.0,1,268.0,1.0,9603.73,2,0,0
212.97,1,1,2,59.0,1,178.0,1.0,4180.4,2,0,1
270.56,1,30,2,23.0,3,139.0,1.0,1268.44,1,0,0
306.37,1,7,0,26.0,1,120.0,1.0,9609.67,1,0,1
643.02,0,11,0,38.0,0,85.0,1.0,11989.39,0,1,1
98.48,1,24,1,47.0,1,12.0,1.0,9538.92,0,0,0
889.01,1,41,2,36.0,1,169.0,1.0,4826.88,1,1,3
537.86,1,18,2,27.0,3,134.0,1.0,293.06,1,0,2
241.18,1,23,0,25.0,3,162.0,1.0,1445.53,1,0,0
130.54,1,1,0,64.0,0,94.0,1.0,11204.62,2,0,1
800.29,0,36,1,20.0,3,84.00000000000001,1.0,693.4,1,1,3
8.81,1,9,2,57.0,0,165.0,1.0,13523.65,2,0,1
28.52,1,11,0,20.0,3,163.0,1.0,662.51,1,0,1
431.31,0,1,2,23.0,3,99.0,1.0,342.73,1,0,1
885.33,0,33,0,47.0,1,59.00000000000001,1.0,7764.159999999999,0,1,0
199.23,1,40,0,29.0,1,53.99999999999999,1.0,9834.0,1,0,3
42.26,1,33,0,44.0,0,171.0,1.0,268.77,0,0,0
166.06,1,16,0,30.0,1,172.0,1.0,5397.68,1,0,2
357.72,1,24,0,53.0,2,25.000000000000004,1.0,7659.500000000001,0,0,0
588.37,1,9,2,28.0,3,284.0,1.0,1926.0799999999997,1,1,1
72.82,1,15,2,68.0,0,127.0,1.0,6911.62,2,0,2
162.36,1,40,2,36.0,1,147.0,1.0,7527.040000000001,1,0,3
584.82,0,26,2,43.0,0,109.0,1.0,12071.1,0,1,0
38.15,0,28,2,72.0,2,129.0,1.0,1425.47,2,0,0
477.54,0,37,0,23.0,3,52.00000000000001,1.0,1598.63,1,0,3
639.57,1,30,1,60.0,0,43.0,1.0,11726.47,2,1,0
58.23,1,31,2,28.0,3,34.0,1.0,9189.76,1,0,0
776.21,0,33,2,78.0,2,99.0,1.0,4895.87,2,1,0
188.61,1,4,2,67.0,2,26.0,1.0,7167.57,2,0,1
675.37,0,17,2,56.0,2,30.999999999999996,1.0,4704.91,2,1,2
94.82,0,8,1,67.0,2,56.0,1.0,1267.72,2,0,1
425.18,0,14,2,59.0,1,135.0,1.0,5790.55,2,0,2
50.28,1,28,1,60.0,1,65.0,1.0,5729.1,2,0,0
70.68,1,12,2,25.0,3,105.0,1.0,1478.41,1,0,2
261.77,1,6,2,28.0,3,45.99999999999999,1.0,824.7099999999999,1,0,1
183.22,1,25,0,27.0,3,63.0,1.0,1024.42,1,0,0
156.86,1,5,0,51.0,0,102.0,1.0,14453.35,0,0,1
120.67,1,7,0,42.0,0,233.0,1.0,5374.54,0,0,1
308.62,0,34,1,59.0,1,101.0,1.0,9148.08,2,0,3
506.81,1,25,0,59.0,1,41.0,1.0,2757.23,2,0,0
328.39,1,27,0,41.0,1,107.99999999999999,1.0,2523.83,0,0,0
796.3,1,2,1,67.0,2,64.0,1.0,1498.79,2,1,1
72.47,1,4,2,29.0,0,72.0,1.0,1305.56,1,0,1
279.6,1,13,0,25.0,3,131.0,1.0,1910.9000000000003,1,0,2
304.2,1,16,2,25.0,3,102.0,1.0,423.64,1,0,2
351.38,1,27,1,64.0,2,21.000000000000004,1.0,7606.63,2,0,0
86.07,1,9,1,31.0,0,22.999999999999996,1.0,842.5599999999998,1,0,1
604.5,1,32,0,28.0,3,80.0,1.0,709.4199999999998,1,1,0
258.7,1,5,0,27.0,3,123.0,1.0,1358.37,1,0,1
11.46,0,2,1,75.0,2,64.0,1.0,7258.33,2,0,1
63.75999999999999,1,35,0,69.0,2,100.00000000000001,1.0,4980.26,2,0,3
446.83,0,24,1,55.0,2,143.0,1.0,1623.5,0,0,0
63.540000000000006,1,9,0,26.0,1,136.0,1.0,4401.78,1,0,1
81.11,1,5,2,48.0,1,110.0,1.0,2051.37,0,0,1
170.96,1,42,1,64.0,0,69.00000000000001,1.0,13374.89,2,0,3
48.51,1,2,1,22.0,3,69.00000000000001,1.0,3363.23,1,0,1
325.03,1,17,1,60.0,0,106.0,1.0,13521.76,2,0,2
125.83,1,20,3,57.0,2,138.0,1.0,6109.86,2,0,2
506.83,1,16,3,37.0,1,45.0,1.0,9975.79,0,0,2
738.94,1,30,1,41.0,0,173.0,1.0,13856.18,0,1,0
180.36,0,28,2,33.0,1,55.0,1.0,9905.23,1,0,0
225.1,1,4,0,28.0,3,35.0,1.0,1547.71,1,0,1
359.51,1,5,3,79.0,2,157.0,1.0,7153.72,2,0,1
720.46,1,40,1,54.0,2,44.0,1.0,3101.54,0,1,3
291.46,1,24,0,57.0,2,135.0,1.0,7142.53,2,0,0
98.24,1,23,2,28.0,3,148.0,1.0,580.66,1,0,0
100.48,0,25,1,18.0,3,104.0,1.0,6149.81,3,0,0
45.9,1,8,1,56.0,1,264.0,1.0,5698.25,2,0,1
258.21,1,35,2,39.0,0,225.0,1.0,9562.41,0,0,3
287.51,1,12,2,22.0,3,255.0,1.0,187.65,1,0,2
501.29999999999995,0,35,2,26.0,1,146.0,1.0,8520.08,1,0,3
26.1,1,23,0,27.0,3,32.0,1.0,1435.72,1,0,0
436.77,1,17,0,20.0,3,176.0,1.0,825.69,1,0,2
292.38,2,3,0,68.0,0,224.0,1.0,5803.89,2,0,1
25.29,1,24,2,50.0,4,125.0,1.0,5374.69,0,0,0
123.34999999999998,0,3,2,31.0,0,10.0,1.0,6852.16,1,0,1
139.52,1,32,1,23.0,3,30.999999999999996,1.0,1570.22,1,0,0
51.2,1,40,2,18.0,3,83.0,1.0,730.6,3,0,3
161.38,0,7,2,24.0,3,101.0,1.0,3900.3399999999997,1,0,1
2.51,1,3,2,63.0,2,32.0,1.0,4891.56,2,0,1
22.62,1,41,0,64.0,0,102.0,1.0,7682.0,2,0,3
126.83000000000001,1,2,1,57.0,2,39.0,1.0,6100.98,2,0,1
46.6,1,11,2,55.0,0,68.00000000000001,1.0,1562.9,0,0,1
243.8,1,37,1,57.0,0,48.0,1.0,13732.81,2,0,3
231.51,0,28,1,60.0,2,96.0,1.0,5790.7,2,0,0
175.05,1,43,2,39.0,1,34.0,1.0,1447.35,0,0,3
762.74,1,20,0,64.0,0,244.0,1.0,207.1,2,1,2
34.03,1,20,1,57.0,1,37.99999999999999,1.0,3077.2,2,0,2
15.950000000000001,1,33,1,25.0,3,52.00000000000001,1.0,1983.0,1,0,0
101.51,0,40,2,46.0,1,199.0,1.0,3052.47,0,0,3
309.42,1,14,1,27.0,1,42.00000000000001,1.0,8564.46,1,0,2
257.6,0,13,2,59.0,2,293.0,1.0,7950.74,2,0,2
746.78,0,43,1,21.0,3,64.0,1.0,1699.81,1,1,3
82.01,0,34,1,23.0,3,156.0,1.0,287.46,1,0,3
476.99,1,36,2,23.0,3,187.0,1.0,1154.48,1,0,3
320.11,1,12,1,23.0,3,130.0,1.0,4076.4799999999996,1,0,2
333.39,1,30,0,68.0,0,35.0,1.0,10628.59,2,0,0
10.3,1,14,0,47.0,1,197.0,1.0,7801.32,0,0,2
416.55,1,28,2,33.0,1,73.0,1.0,922.9599999999999,1,0,0
98.95,1,23,1,75.0,2,73.0,1.0,5670.82,2,0,0
18.14,0,25,0,58.0,2,48.0,1.0,6020.85,2,0,0
215.13,1,5,2,46.0,1,114.0,1.0,3956.6899999999996,0,0,1
218.57,0,22,1,62.0,0,102.0,1.0,13869.86,2,0,2
341.88,1,2,0,43.0,1,89.0,1.0,4159.52,0,0,1
691.92,1,4,2,19.0,3,61.00000000000001,1.0,1084.65,1,1,1
50.43,1,38,1,32.0,0,51.00000000000001,1.0,9794.26,1,0,3
440.43,1,7,1,78.0,2,22.999999999999996,1.0,5123.24,2,0,1
299.03,1,8,1,39.0,1,52.00000000000001,1.0,1381.28,0,0,1
1.98,1,39,0,66.0,0,170.0,1.0,11619.1,2,0,3
173.45,1,30,0,31.0,1,161.0,1.0,9077.62,1,0,0
438.76,1,35,1,22.0,3,73.0,1.0,1824.19,1,0,3
519.62,0,42,2,71.0,2,40.0,1.0,4159.33,2,0,3
738.68,1,6,2,50.0,0,123.99999999999999,1.0,14352.33,0,1,1
151.14,1,22,2,64.0,2,37.99999999999999,1.0,2156.54,2,0,2
75.77,1,5,1,51.0,1,148.0,1.0,8361.7,0,0,1
444.52,1,21,2,27.0,1,17.0,1.0,5424.6,1,0,2
5.29,1,16,2,52.0,0,276.0,1.0,11263.89,0,0,2
97.63,0,25,2,48.0,0,127.0,1.0,12467.31,0,0,0
256.95,1,36,1,26.0,1,71.0,1.0,2531.24,1,0,3
734.86,0,4,1,48.0,1,290.0,1.0,6242.03,0,1,1
84.28,1,22,1,39.0,0,142.0,1.0,13586.06,0,0,2
202.49,0,41,0,48.0,1,69.00000000000001,1.0,7447.099999999999,0,0,3
154.99,1,23,1,25.0,3,53.00000000000001,1.0,1419.31,1,0,0
481.53,1,1,1,58.0,2,277.0,1.0,6142.54,2,0,1
172.92,1,24,2,20.0,3,212.0,1.0,416.37,1,0,0
275.59,0,30,1,53.0,2,238.0,1.0,6313.22,0,0,0
207.2,1,8,2,60.0,1,133.0,1.0,8092.9400000000005,2,0,1
136.82,1,6,1,31.0,1,14.0,1.0,6229.13,1,0,1
26.3,1,41,0,32.0,0,33.0,1.0,7473.73,1,0,3
319.5,0,41,1,29.0,1,69.00000000000001,1.0,2366.3,1,0,3
182.42,1,18,1,51.0,2,137.0,1.0,3051.29,0,0,2
716.62,1,1,0,44.0,0,241.0,1.0,6987.4,0,1,1
222.96,0,14,0,65.0,0,150.0,1.0,7370.41,2,0,2
79.77,1,37,0,68.0,2,167.0,1.0,5010.31,2,0,3
592.24,1,40,0,52.0,0,140.0,1.0,9817.05,0,1,3
200.19,0,35,1,52.0,2,107.99999999999999,1.0,4389.96,0,0,3
297.5,0,18,1,73.0,2,80.0,1.0,6768.14,2,0,2
345.86,2,29,0,51.0,2,145.0,1.0,1504.64,0,0,0
343.88,1,26,2,63.0,2,97.0,1.0,6486.18,2,0,0
16.52,0,4,2,25.0,3,135.0,1.0,835.5299999999999,1,0,1
162.1,1,25,1,41.0,1,151.0,1.0,8576.65,0,0,0
36.12,1,15,2,22.0,3,234.0,1.0,1593.03,1,0,2
354.91,1,4,0,74.0,2,191.0,1.0,3872.5500000000006,2,0,1
38.41,1,10,0,40.0,0,117.0,1.0,9129.68,0,0,1
53.52,1,36,1,49.0,1,55.0,1.0,2227.49,0,0,3
13.3,1,35,0,23.0,3,63.0,1.0,213.0,1,0,3
189.65,1,5,0,21.0,3,60.00000000000001,1.0,8457.09,1,0,1
255.32,1,3,0,80.0,2,26.999999999999996,1.0,6290.62,2,0,1
230.51,0,22,1,51.0,1,56.0,1.0,9522.37,0,0,2
237.74,1,40,0,61.0,0,151.99999999999997,1.0,11795.12,2,0,3
512.76,1,14,0,52.0,0,26.0,1.0,5121.36,0,0,2
151.37,1,3,0,54.0,1,53.00000000000001,1.0,8356.08,0,0,1
85.01,0,32,0,25.0,3,157.0,1.0,1299.4,1,0,0
444.47,1,38,2,57.0,2,61.00000000000001,1.0,6062.94,2,0,3
55.98,0,18,1,24.0,3,87.0,1.0,7047.04,1,0,2
54.91,0,8,0,41.0,1,275.0,1.0,7927.2699999999995,0,0,1
393.74,1,5,2,26.0,3,90.0,1.0,1769.06,1,0,1
58.94,1,24,2,30.0,1,26.0,1.0,4575.98,1,0,0
515.57,1,8,0,27.0,1,56.0,1.0,9269.67,1,0,1
332.15,1,9,0,59.0,0,105.0,1.0,9749.46,2,0,1
177.94,1,25,2,19.0,3,173.0,1.0,123.23999999999998,1,0,0
68.68,1,34,3,49.0,1,141.0,1.0,4718.51,0,0,3
240.03,1,1,2,33.0,1,30.999999999999996,1.0,7807.73,1,0,1
168.34,1,31,0,64.0,2,240.0,1.0,7483.01,2,0,0
474.77,1,4,2,46.0,1,284.0,1.0,8494.53,0,0,1
451.7,1,6,2,29.0,1,103.0,1.0,8994.67,1,0,1
243.84999999999997,1,29,1,39.0,1,43.0,1.0,4576.78,0,0,0
5.76,1,15,1,38.0,4,164.0,1.0,5859.79,0,0,2
435.08,1,37,2,55.0,1,78.0,1.0,2103.41,0,0,3
127.78,1,24,0,20.0,3,170.0,1.0,1046.66,1,0,0
23.14,0,23,2,47.0,0,93.0,1.0,10536.54,0,0,0
545.87,1,24,1,27.0,1,41.0,1.0,4860.01,1,0,0
21.21,1,26,2,55.0,1,37.0,1.0,9575.42,0,0,0
423.53,0,18,1,50.0,0,81.0,1.0,5453.4,0,0,2
142.1,0,37,2,18.0,4,109.0,1.0,1545.64,3,0,3
114.15,1,1,0,19.0,3,52.00000000000001,1.0,1612.4,1,0,1
275.98,0,42,2,72.0,2,67.0,1.0,6151.05,2,0,3
